date,ftc_IT-CNORTH,ftc_IT-SOUTH,ftc_IT-Sardinia,temperature_2m,wind_speed_10m,wind_direction_10m,cloudcover,shortwave_radiation,temperature_2m_lag1,wind_speed_10m_lag1,wind_direction_10m_lag1,cloudcover_lag1,shortwave_radiation_lag1,temperature_2m_lag24,wind_speed_10m_lag24,wind_direction_10m_lag24,cloudcover_lag24,shortwave_radiation_lag24,Natural_Gas_price_EUR,Natural_Gas_price_EUR_lag_1d,Coal_price_EUR,Coal_price_EUR_lag_1d,Oil_price_EUR,Oil_price_EUR_lag_1d,Carbon_Emission_price_EUR,Carbon_Emission_price_EUR_lag_1d
2025-02-06 00:00:00,3599.0,2709.0,720.0,5.6794996,6.5858035,27.603878,1.0,0.0,6.4544997,6.316644,41.865032,0.0,0.0,6.2795,8.674607,28.891554,0.0,0.0,54.502,53.438,106.35,105.7,71.548699,71.730054,80.3,79.49
2025-02-06 01:00:00,3599.0,2694.0,720.0,4.8295,6.4517393,24.093597,2.0,0.0,5.6794996,6.5858035,27.603878,1.0,0.0,5.6295004,8.563092,25.386902,1.5,0.0,54.502,53.438,106.35,105.7,71.548699,71.730054,80.3,79.49
2025-02-06 02:00:00,3599.0,2694.0,720.0,5.1794996,7.589889,28.623222,0.0,0.0,4.8295,6.4517393,24.093597,2.0,0.0,5.7295003,9.6196785,28.475075,0.0,0.0,54.502,53.438,106.35,105.7,71.548699,71.730054,80.3,79.49
2025-02-06 03:00:00,3599.0,2684.0,720.0,4.8545,6.90532,21.022364,0.0,0.0,5.1794996,7.589889,28.623222,0.0,0.0,5.3545,8.63331,23.532272,0.0,0.0,54.502,53.438,106.35,105.7,71.548699,71.730054,80.3,79.49
2025-02-06 04:00:00,3599.0,2684.0,720.0,4.3044996,7.2262173,20.30063,0.0,0.0,4.8545,6.90532,21.022364,0.0,0.0,5.0295,8.439007,26.540321,0.0,0.0,54.502,53.438,106.35,105.7,71.548699,71.730054,80.3,79.49
2025-02-06 05:00:00,3228.0,2926.0,720.0,3.8044999,7.172903,21.059532,0.0,0.0,4.3044996,7.2262173,20.30063,0.0,0.0,4.6795,7.7262716,28.471087,0.0,0.0,54.502,53.438,106.35,105.7,71.548699,71.730054,80.3,79.49
2025-02-06 06:00:00,3228.0,2926.0,720.0,3.4295,7.3532953,24.836102,0.0,0.0,3.8044999,7.172903,21.059532,0.0,0.0,4.3795,7.043829,30.274025,0.5,0.0,54.502,53.438,106.35,105.7,71.548699,71.730054,80.3,79.49
2025-02-06 07:00:00,3228.0,3396.0,720.0,3.1545,7.5990276,24.33023,0.0,0.0,3.4295,7.3532953,24.836102,0.0,0.0,4.1795,7.4070215,27.73948,3.5,0.0,54.502,53.438,106.35,105.7,71.548699,71.730054,80.3,79.49
2025-02-06 08:00:00,3228.0,3396.0,720.0,3.5795,8.219967,23.979132,0.0,27.0,3.1545,7.5990276,24.33023,0.0,0.0,4.5545,8.582697,26.199175,9.5,25.5,54.502,53.438,106.35,105.7,71.548699,71.730054,80.3,79.49
2025-02-06 09:00:00,3469.0,3396.0,720.0,5.6295,8.195777,23.809427,0.0,166.0,3.5795,8.219967,23.979132,0.0,27.0,6.0545006,9.368574,23.590405,16.0,158.0,54.502,53.438,106.35,105.7,71.548699,71.730054,80.3,79.49
2025-02-06 10:00:00,3469.0,2800.0,720.0,8.254499,6.539336,19.969763,0.0,324.5,5.6295,8.195777,23.809427,0.0,166.0,8.0545,8.39016,25.08651,18.5,305.0,54.502,53.438,106.35,105.7,71.548699,71.730054,80.3,79.49
2025-02-06 11:00:00,3402.0,2800.0,720.0,10.5545,6.778016,210.12761,0.0,451.0,8.254499,6.539336,19.969763,0.0,324.5,10.0545,8.670437,28.029837,8.0,425.0,54.502,53.438,106.35,105.7,71.548699,71.730054,80.3,79.49
2025-02-06 12:00:00,3402.0,2800.0,720.0,12.254499,5.7005234,209.70328,0.0,528.0,10.5545,6.778016,210.12761,0.0,451.0,11.654501,7.1786184,33.16747,4.5,506.0,54.502,53.438,106.35,105.7,71.548699,71.730054,80.3,79.49
2025-02-06 13:00:00,2908.0,2993.0,720.0,13.3545,4.340955,187.51434,0.5,545.5,12.254499,5.7005234,209.70328,0.0,528.0,12.7795,5.490142,32.5583,4.5,530.5,54.502,53.438,106.35,105.7,71.548699,71.730054,80.3,79.49
2025-02-06 14:00:00,2908.0,2993.0,720.0,14.5545,5.6557784,163.23662,0.0,509.0,13.3545,4.340955,187.51434,0.5,545.5,13.8295,6.019169,177.77328,0.5,506.0,54.502,53.438,106.35,105.7,71.548699,71.730054,80.3,79.49
2025-02-06 15:00:00,2858.0,2969.0,720.0,14.6045,4.869874,190.98328,0.0,405.5,14.5545,5.6557784,163.23662,0.0,509.0,14.0545,6.271555,170.66026,0.0,411.5,54.502,53.438,106.35,105.7,71.548699,71.730054,80.3,79.49
2025-02-06 16:00:00,2858.0,2969.0,720.0,14.054501,5.192564,220.1556,5.0,257.5,14.6045,4.869874,190.98328,0.0,405.5,13.754499,6.075724,191.95622,0.0,273.0,54.502,53.438,106.35,105.7,71.548699,71.730054,80.3,79.49
2025-02-06 17:00:00,3065.0,2880.0,720.0,12.404499,4.8433228,221.9788,13.0,112.5,14.054501,5.192564,220.1556,5.0,257.5,12.4545,5.367987,54.283714,6.0,112.5,54.502,53.438,106.35,105.7,71.548699,71.730054,80.3,79.49
2025-02-06 18:00:00,3065.0,2880.0,720.0,10.654501,2.6824045,250.92136,2.5,7.0,12.404499,4.8433228,221.9788,13.0,112.5,10.9545,4.740074,48.455536,17.0,6.5,54.502,53.438,106.35,105.7,71.548699,71.730054,80.3,79.49
2025-02-06 19:00:00,3013.0,2573.0,720.0,9.7045,2.6174486,274.73114,4.0,0.0,10.654501,2.6824045,250.92136,2.5,7.0,9.929501,4.9030337,75.47275,27.0,0.0,54.502,53.438,106.35,105.7,71.548699,71.730054,80.3,79.49
2025-02-06 20:00:00,3013.0,2573.0,720.0,9.404499,4.301371,119.19627,5.0,0.0,9.7045,2.6174486,274.73114,4.0,0.0,8.8045,5.901337,92.73004,15.5,0.0,54.502,53.438,106.35,105.7,71.548699,71.730054,80.3,79.49
2025-02-06 21:00:00,3223.0,2573.0,720.0,8.8795,4.226168,63.435013,1.0,0.0,9.404499,4.301371,119.19627,5.0,0.0,8.0045,5.502415,52.01811,0.0,0.0,54.502,53.438,106.35,105.7,71.548699,71.730054,80.3,79.49
2025-02-06 22:00:00,3223.0,2573.0,720.0,7.9045,4.5322523,61.140583,4.0,0.0,8.8795,4.226168,63.435013,1.0,0.0,7.2044997,6.334504,39.557167,0.0,0.0,54.502,53.438,106.35,105.7,71.548699,71.730054,80.3,79.49
2025-02-06 23:00:00,3298.0,3042.0,720.0,6.9295,5.06118,43.73468,5.0,0.0,7.9045,4.5322523,61.140583,4.0,0.0,6.4544997,6.316644,41.865032,0.0,0.0,54.502,53.438,106.35,105.7,71.548699,71.730054,80.3,79.49
2025-02-07 00:00:00,3298.0,3042.0,720.0,6.1794996,5.835559,36.797134,6.5,0.0,6.9295,5.06118,43.73468,5.0,0.0,5.6794996,6.5858035,27.603878,1.0,0.0,55.723,54.502,105.0,106.35,72.293278,71.548699,80.65,80.3
2025-02-07 01:00:00,3319.0,3277.0,720.0,5.4045,5.546752,32.57102,11.5,0.0,6.1794996,5.835559,36.797134,6.5,0.0,4.8295,6.4517393,24.093597,2.0,0.0,55.723,54.502,105.0,106.35,72.293278,71.548699,80.65,80.3
2025-02-07 02:00:00,3319.0,3277.0,720.0,5.8795004,6.877157,32.629498,6.5,0.0,5.4045,5.546752,32.57102,11.5,0.0,5.1794996,7.589889,28.623222,0.0,0.0,55.723,54.502,105.0,106.35,72.293278,71.548699,80.65,80.3
2025-02-07 03:00:00,3070.0,3062.0,720.0,5.3795,7.12033,32.8802,14.0,0.0,5.8795004,6.877157,32.629498,6.5,0.0,4.8545,6.90532,21.022364,0.0,0.0,55.723,54.502,105.0,106.35,72.293278,71.548699,80.65,80.3
2025-02-07 04:00:00,3070.0,3062.0,720.0,5.0045,6.8041515,30.420383,15.5,0.0,5.3795,7.12033,32.8802,14.0,0.0,4.3044996,7.2262173,20.30063,0.0,0.0,55.723,54.502,105.0,106.35,72.293278,71.548699,80.65,80.3
2025-02-07 05:00:00,3007.0,3315.0,720.0,4.6295,6.636682,30.220633,13.5,0.0,5.0045,6.8041515,30.420383,15.5,0.0,3.8044999,7.172903,21.059532,0.0,0.0,55.723,54.502,105.0,106.35,72.293278,71.548699,80.65,80.3
2025-02-07 06:00:00,3007.0,3315.0,720.0,4.2545,6.8784466,31.67286,19.0,0.0,4.6295,6.636682,30.220633,13.5,0.0,3.4295,7.3532953,24.836102,0.0,0.0,55.723,54.502,105.0,106.35,72.293278,71.548699,80.65,80.3
2025-02-07 07:00:00,3570.0,3670.0,720.0,4.0045,6.3039083,31.824463,19.0,0.0,4.2545,6.8784466,31.67286,19.0,0.0,3.1545,7.5990276,24.33023,0.0,0.0,55.723,54.502,105.0,106.35,72.293278,71.548699,80.65,80.3
2025-02-07 08:00:00,3570.0,3670.0,720.0,4.3295,7.467064,32.403038,32.0,25.0,4.0045,6.3039083,31.824463,19.0,0.0,3.5795,8.219967,23.979132,0.0,27.0,55.723,54.502,105.0,106.35,72.293278,71.548699,80.65,80.3
2025-02-07 09:00:00,3414.0,3461.0,720.0,6.1294994,8.379927,19.745255,37.0,140.5,4.3295,7.467064,32.403038,32.0,25.0,5.6295,8.195777,23.809427,0.0,166.0,55.723,54.502,105.0,106.35,72.293278,71.548699,80.65,80.3
2025-02-07 10:00:00,3414.0,3461.0,720.0,8.8295,6.817321,199.09555,36.5,273.0,6.1294994,8.379927,19.745255,37.0,140.5,8.254499,6.539336,19.969763,0.0,324.5,55.723,54.502,105.0,106.35,72.293278,71.548699,80.65,80.3
2025-02-07 11:00:00,3828.0,3433.0,720.0,11.6795,5.37276,205.26385,33.0,401.5,8.8295,6.817321,199.09555,36.5,273.0,10.5545,6.778016,210.12761,0.0,451.0,55.723,54.502,105.0,106.35,72.293278,71.548699,80.65,80.3
2025-02-07 12:00:00,3828.0,3433.0,720.0,13.3545,3.8901484,241.6676,40.5,432.0,11.6795,5.37276,205.26385,33.0,401.5,12.254499,5.7005234,209.70328,0.0,528.0,55.723,54.502,105.0,106.35,72.293278,71.548699,80.65,80.3
2025-02-07 13:00:00,3222.0,3490.0,720.0,14.4795,2.9189682,158.10947,65.0,483.0,13.3545,3.8901484,241.6676,40.5,432.0,13.3545,4.340955,187.51434,0.5,545.5,55.723,54.502,105.0,106.35,72.293278,71.548699,80.65,80.3
2025-02-07 14:00:00,3222.0,3490.0,720.0,14.754499,6.330886,163.84406,45.5,416.5,14.4795,2.9189682,158.10947,65.0,483.0,14.5545,5.6557784,163.23662,0.0,509.0,55.723,54.502,105.0,106.35,72.293278,71.548699,80.65,80.3
2025-02-07 15:00:00,3076.0,3157.0,720.0,14.5545,5.964552,176.12854,37.0,322.0,14.754499,6.330886,163.84406,45.5,416.5,14.6045,4.869874,190.98328,0.0,405.5,55.723,54.502,105.0,106.35,72.293278,71.548699,80.65,80.3
2025-02-07 16:00:00,3076.0,3157.0,720.0,14.2045,4.47902,191.92438,18.5,227.5,14.5545,5.964552,176.12854,37.0,322.0,14.054501,5.192564,220.1556,5.0,257.5,55.723,54.502,105.0,106.35,72.293278,71.548699,80.65,80.3
2025-02-07 17:00:00,3236.0,2056.0,720.0,12.779499,3.6779463,212.44676,17.5,104.5,14.2045,4.47902,191.92438,18.5,227.5,12.404499,4.8433228,221.9788,13.0,112.5,55.723,54.502,105.0,106.35,72.293278,71.548699,80.65,80.3
2025-02-07 18:00:00,3236.0,2056.0,720.0,11.0295,3.8356895,209.32152,17.5,7.5,12.779499,3.6779463,212.44676,17.5,104.5,10.654501,2.6824045,250.92136,2.5,7.0,55.723,54.502,105.0,106.35,72.293278,71.548699,80.65,80.3
2025-02-07 19:00:00,3402.0,2400.0,720.0,10.2295,3.1324043,205.92136,36.0,0.0,11.0295,3.8356895,209.32152,17.5,7.5,9.7045,2.6174486,274.73114,4.0,0.0,55.723,54.502,105.0,106.35,72.293278,71.548699,80.65,80.3
2025-02-07 20:00:00,3402.0,2400.0,720.0,9.4045,2.5355954,61.683254,49.5,0.0,10.2295,3.1324043,205.92136,36.0,0.0,9.404499,4.301371,119.19627,5.0,0.0,55.723,54.502,105.0,106.35,72.293278,71.548699,80.65,80.3
2025-02-07 21:00:00,3431.0,2400.0,720.0,8.7795,6.24498,47.313366,27.5,0.0,9.4045,2.5355954,61.683254,49.5,0.0,8.8795,4.226168,63.435013,1.0,0.0,55.723,54.502,105.0,106.35,72.293278,71.548699,80.65,80.3
2025-02-07 22:00:00,3431.0,2400.0,720.0,8.1795,6.511264,49.583576,8.0,0.0,8.7795,6.24498,47.313366,27.5,0.0,7.9045,4.5322523,61.140583,4.0,0.0,55.723,54.502,105.0,106.35,72.293278,71.548699,80.65,80.3
2025-02-07 23:00:00,3627.0,2504.0,720.0,7.3545003,5.444415,54.379288,25.5,0.0,8.1795,6.511264,49.583576,8.0,0.0,6.9295,5.06118,43.73468,5.0,0.0,55.723,54.502,105.0,106.35,72.293278,71.548699,80.65,80.3
2025-02-08 00:00:00,3627.0,2504.0,720.0,7.0044994,6.6438003,54.71128,37.0,0.0,7.3545003,5.444415,54.379288,25.5,0.0,6.1794996,5.835559,36.797134,6.5,0.0,0.0,55.723,105.0,105.0,0.0,72.293278,80.65,80.65
2025-02-08 01:00:00,3624.0,2636.0,720.0,6.6545,7.2343483,41.74715,50.0,0.0,7.0044994,6.6438003,54.71128,37.0,0.0,5.4045,5.546752,32.57102,11.5,0.0,0.0,55.723,105.0,105.0,0.0,72.293278,80.65,80.65
2025-02-08 02:00:00,3624.0,2636.0,720.0,7.5045,8.424943,45.859703,65.0,0.0,6.6545,7.2343483,41.74715,50.0,0.0,5.8795004,6.877157,32.629498,6.5,0.0,0.0,55.723,105.0,105.0,0.0,72.293278,80.65,80.65
2025-02-08 03:00:00,3511.0,2718.0,720.0,7.4294996,8.18816,41.088913,90.0,0.0,7.5045,8.424943,45.859703,65.0,0.0,5.3795,7.12033,32.8802,14.0,0.0,0.0,55.723,105.0,105.0,0.0,72.293278,80.65,80.65
2025-02-08 04:00:00,3511.0,2718.0,720.0,7.2044992,9.062468,33.843502,79.5,0.0,7.4294996,8.18816,41.088913,90.0,0.0,5.0045,6.8041515,30.420383,15.5,0.0,0.0,55.723,105.0,105.0,0.0,72.293278,80.65,80.65
2025-02-08 05:00:00,3501.0,2400.0,720.0,6.6794996,8.522573,38.13186,68.5,0.0,7.2044992,9.062468,33.843502,79.5,0.0,4.6295,6.636682,30.220633,13.5,0.0,0.0,55.723,105.0,105.0,0.0,72.293278,80.65,80.65
2025-02-08 06:00:00,3501.0,2400.0,720.0,6.3794994,7.1800795,35.84012,91.5,0.0,6.6794996,8.522573,38.13186,68.5,0.0,4.2545,6.8784466,31.67286,19.0,0.0,0.0,55.723,105.0,105.0,0.0,72.293278,80.65,80.65
2025-02-08 07:00:00,3674.0,2400.0,720.0,6.2045,8.22734,36.320553,82.0,0.0,6.3794994,7.1800795,35.84012,91.5,0.0,4.0045,6.3039083,31.824463,19.0,0.0,0.0,55.723,105.0,105.0,0.0,72.293278,80.65,80.65
2025-02-08 08:00:00,3674.0,2400.0,720.0,6.6294994,8.328061,33.732456,100.0,22.5,6.2045,8.22734,36.320553,82.0,0.0,4.3295,7.467064,32.403038,32.0,25.0,0.0,55.723,105.0,105.0,0.0,72.293278,80.65,80.65
2025-02-08 09:00:00,3383.0,1977.0,720.0,8.0795,8.609386,211.7061,100.0,87.5,6.6294994,8.328061,33.732456,100.0,22.5,6.1294994,8.379927,19.745255,37.0,140.5,0.0,55.723,105.0,105.0,0.0,72.293278,80.65,80.65
2025-02-08 10:00:00,3383.0,1977.0,720.0,10.0295,9.424178,228.14151,100.0,194.5,8.0795,8.609386,211.7061,100.0,87.5,8.8295,6.817321,199.09555,36.5,273.0,0.0,55.723,105.0,105.0,0.0,72.293278,80.65,80.65
2025-02-08 11:00:00,3650.0,1970.0,720.0,11.254499,11.556208,234.97113,100.0,200.0,10.0295,9.424178,228.14151,100.0,194.5,11.6795,5.37276,205.26385,33.0,401.5,0.0,55.723,105.0,105.0,0.0,72.293278,80.65,80.65
2025-02-08 12:00:00,3650.0,1970.0,720.0,12.5795,10.54096,244.16147,100.0,200.5,11.254499,11.556208,234.97113,100.0,200.0,13.3545,3.8901484,241.6676,40.5,432.0,0.0,55.723,105.0,105.0,0.0,72.293278,80.65,80.65
2025-02-08 13:00:00,3525.0,1967.0,720.0,13.3295,11.177827,120.45865,100.0,204.5,12.5795,10.54096,244.16147,100.0,200.5,14.4795,2.9189682,158.10947,65.0,483.0,0.0,55.723,105.0,105.0,0.0,72.293278,80.65,80.65
2025-02-08 14:00:00,3525.0,1967.0,720.0,12.529499,9.905703,104.38655,100.0,71.5,13.3295,11.177827,120.45865,100.0,204.5,14.754499,6.330886,163.84406,45.5,416.5,0.0,55.723,105.0,105.0,0.0,72.293278,80.65,80.65
2025-02-08 15:00:00,3393.0,3085.0,720.0,12.629499,7.5510097,102.88143,100.0,146.0,12.529499,9.905703,104.38655,100.0,71.5,14.5545,5.964552,176.12854,37.0,322.0,0.0,55.723,105.0,105.0,0.0,72.293278,80.65,80.65
2025-02-08 16:00:00,3393.0,3085.0,720.0,12.6545,8.812631,106.55568,96.0,100.5,12.629499,7.5510097,102.88143,100.0,146.0,14.2045,4.47902,191.92438,18.5,227.5,0.0,55.723,105.0,105.0,0.0,72.293278,80.65,80.65
2025-02-08 17:00:00,3524.0,2470.0,720.0,12.1795,8.139773,116.98508,100.0,47.5,12.6545,8.812631,106.55568,96.0,100.5,12.779499,3.6779463,212.44676,17.5,104.5,0.0,55.723,105.0,105.0,0.0,72.293278,80.65,80.65
2025-02-08 18:00:00,3524.0,2470.0,720.0,11.5545,9.217641,117.70533,99.5,4.0,12.1795,8.139773,116.98508,100.0,47.5,11.0295,3.8356895,209.32152,17.5,7.5,0.0,55.723,105.0,105.0,0.0,72.293278,80.65,80.65
2025-02-08 19:00:00,3489.0,2400.0,720.0,11.3295,9.429067,126.80922,100.0,0.0,11.5545,9.217641,117.70533,99.5,4.0,10.2295,3.1324043,205.92136,36.0,0.0,0.0,55.723,105.0,105.0,0.0,72.293278,80.65,80.65
2025-02-08 20:00:00,3489.0,2400.0,720.0,11.2045,10.983553,130.0398,100.0,0.0,11.3295,9.429067,126.80922,100.0,0.0,9.4045,2.5355954,61.683254,49.5,0.0,0.0,55.723,105.0,105.0,0.0,72.293278,80.65,80.65
2025-02-08 21:00:00,3476.0,2251.0,720.0,11.279501,11.472803,128.734,99.5,0.0,11.2045,10.983553,130.0398,100.0,0.0,8.7795,6.24498,47.313366,27.5,0.0,0.0,55.723,105.0,105.0,0.0,72.293278,80.65,80.65
2025-02-08 22:00:00,3476.0,2251.0,720.0,11.154499,12.260586,130.84213,98.0,0.0,11.279501,11.472803,128.734,99.5,0.0,8.1795,6.511264,49.583576,8.0,0.0,0.0,55.723,105.0,105.0,0.0,72.293278,80.65,80.65
2025-02-08 23:00:00,3680.0,2560.0,720.0,10.9795,13.097528,127.09093,100.0,0.0,11.154499,12.260586,130.84213,98.0,0.0,7.3545003,5.444415,54.379288,25.5,0.0,0.0,55.723,105.0,105.0,0.0,72.293278,80.65,80.65
2025-02-09 00:00:00,3680.0,2560.0,720.0,10.7045,11.709658,124.681625,100.0,0.0,10.9795,13.097528,127.09093,100.0,0.0,7.0044994,6.6438003,54.71128,37.0,0.0,0.0,0.0,105.0,105.0,0.0,0.0,80.65,80.65
2025-02-09 01:00:00,3554.0,2560.0,720.0,10.6295,11.111397,125.13583,100.0,0.0,10.7045,11.709658,124.681625,100.0,0.0,6.6545,7.2343483,41.74715,50.0,0.0,0.0,0.0,105.0,105.0,0.0,0.0,80.65,80.65
2025-02-09 02:00:00,3554.0,2560.0,720.0,11.2045,9.626988,130.29689,100.0,0.0,10.6295,11.111397,125.13583,100.0,0.0,7.5045,8.424943,45.859703,65.0,0.0,0.0,0.0,105.0,105.0,0.0,0.0,80.65,80.65
2025-02-09 03:00:00,3530.0,2527.0,720.0,11.0795,8.094029,124.415855,100.0,0.0,11.2045,9.626988,130.29689,100.0,0.0,7.4294996,8.18816,41.088913,90.0,0.0,0.0,0.0,105.0,105.0,0.0,0.0,80.65,80.65
2025-02-09 04:00:00,3530.0,2527.0,720.0,10.8045,7.500393,121.40463,100.0,0.0,11.0795,8.094029,124.415855,100.0,0.0,7.2044992,9.062468,33.843502,79.5,0.0,0.0,0.0,105.0,105.0,0.0,0.0,80.65,80.65
2025-02-09 05:00:00,3425.0,2552.0,720.0,10.4795,4.680983,100.061676,96.5,0.0,10.8045,7.500393,121.40463,100.0,0.0,6.6794996,8.522573,38.13186,68.5,0.0,0.0,0.0,105.0,105.0,0.0,0.0,80.65,80.65
2025-02-09 06:00:00,3425.0,2552.0,720.0,9.929501,4.7836857,79.858696,100.0,0.0,10.4795,4.680983,100.061676,96.5,0.0,6.3794994,7.1800795,35.84012,91.5,0.0,0.0,0.0,105.0,105.0,0.0,0.0,80.65,80.65
2025-02-09 07:00:00,3496.0,2552.0,720.0,9.5795,5.2264204,87.95723,99.5,0.0,9.929501,4.7836857,79.858696,100.0,0.0,6.2045,8.22734,36.320553,82.0,0.0,0.0,0.0,105.0,105.0,0.0,0.0,80.65,80.65
2025-02-09 08:00:00,3496.0,2552.0,720.0,9.804501,5.8970356,90.96532,99.5,20.5,9.5795,5.2264204,87.95723,99.5,0.0,6.6294994,8.328061,33.732456,100.0,22.5,0.0,0.0,105.0,105.0,0.0,0.0,80.65,80.65
2025-02-09 09:00:00,3601.0,2257.0,720.0,11.1045,6.8312817,103.330246,99.5,115.0,9.804501,5.8970356,90.96532,99.5,20.5,8.0795,8.609386,211.7061,100.0,87.5,0.0,0.0,105.0,105.0,0.0,0.0,80.65,80.65
2025-02-09 10:00:00,3601.0,2257.0,720.0,12.554501,6.151864,112.20586,99.0,230.0,11.1045,6.8312817,103.330246,99.5,115.0,10.0295,9.424178,228.14151,100.0,194.5,0.0,0.0,105.0,105.0,0.0,0.0,80.65,80.65
2025-02-09 11:00:00,3620.0,2249.0,720.0,13.9045,5.2280283,117.62666,99.5,327.5,12.554501,6.151864,112.20586,99.0,230.0,11.254499,11.556208,234.97113,100.0,200.0,0.0,0.0,105.0,105.0,0.0,0.0,80.65,80.65
2025-02-09 12:00:00,3620.0,2249.0,720.0,14.5795,7.5484686,149.23056,100.0,351.5,13.9045,5.2280283,117.62666,99.5,327.5,12.5795,10.54096,244.16147,100.0,200.5,0.0,0.0,105.0,105.0,0.0,0.0,80.65,80.65
2025-02-09 13:00:00,3688.0,2428.0,720.0,15.1795,9.339718,162.16748,98.0,446.0,14.5795,7.5484686,149.23056,100.0,351.5,13.3295,11.177827,120.45865,100.0,204.5,0.0,0.0,105.0,105.0,0.0,0.0,80.65,80.65
2025-02-09 14:00:00,3688.0,2428.0,720.0,15.654501,8.426201,181.15158,74.5,400.0,15.1795,9.339718,162.16748,98.0,446.0,12.529499,9.905703,104.38655,100.0,71.5,0.0,0.0,105.0,105.0,0.0,0.0,80.65,80.65
2025-02-09 15:00:00,3560.0,2839.0,720.0,15.279501,10.141322,192.15971,71.0,353.5,15.654501,8.426201,181.15158,74.5,400.0,12.629499,7.5510097,102.88143,100.0,146.0,0.0,0.0,105.0,105.0,0.0,0.0,80.65,80.65
2025-02-09 16:00:00,3560.0,2839.0,720.0,14.4795,9.980592,207.37177,62.5,232.0,15.279501,10.141322,192.15971,71.0,353.5,12.6545,8.812631,106.55568,96.0,100.5,0.0,0.0,105.0,105.0,0.0,0.0,80.65,80.65
2025-02-09 17:00:00,3623.0,2839.0,720.0,13.404499,6.0862894,222.01553,67.0,95.5,14.4795,9.980592,207.37177,62.5,232.0,12.1795,8.139773,116.98508,100.0,47.5,0.0,0.0,105.0,105.0,0.0,0.0,80.65,80.65
2025-02-09 18:00:00,3623.0,2792.0,720.0,11.8545,2.3044996,196.84505,63.0,8.5,13.404499,6.0862894,222.01553,67.0,95.5,11.5545,9.217641,117.70533,99.5,4.0,0.0,0.0,105.0,105.0,0.0,0.0,80.65,80.65
2025-02-09 19:00:00,3561.0,2792.0,720.0,11.129499,2.4838476,144.91127,62.0,0.0,11.8545,2.3044996,196.84505,63.0,8.5,11.3295,9.429067,126.80922,100.0,0.0,0.0,0.0,105.0,105.0,0.0,0.0,80.65,80.65
2025-02-09 20:00:00,3561.0,2792.0,720.0,10.754499,2.3768153,125.78254,68.5,0.0,11.129499,2.4838476,144.91127,62.0,0.0,11.2045,10.983553,130.0398,100.0,0.0,0.0,0.0,105.0,105.0,0.0,0.0,80.65,80.65
2025-02-09 21:00:00,3511.0,2111.0,720.0,10.3295,3.6424336,75.99551,57.0,0.0,10.754499,2.3768153,125.78254,68.5,0.0,11.279501,11.472803,128.734,99.5,0.0,0.0,0.0,105.0,105.0,0.0,0.0,80.65,80.65
2025-02-09 22:00:00,3511.0,2111.0,720.0,9.5545,5.6466846,71.36099,56.0,0.0,10.3295,3.6424336,75.99551,57.0,0.0,11.154499,12.260586,130.84213,98.0,0.0,0.0,0.0,105.0,105.0,0.0,0.0,80.65,80.65
2025-02-09 23:00:00,3437.0,2805.0,720.0,8.9545,6.078101,56.959007,57.5,0.0,9.5545,5.6466846,71.36099,56.0,0.0,10.9795,13.097528,127.09093,100.0,0.0,0.0,0.0,105.0,105.0,0.0,0.0,80.65,80.65
2025-02-10 00:00:00,3437.0,2805.0,720.0,8.5795,6.7110095,53.209747,44.5,0.0,8.9545,6.078101,56.959007,57.5,0.0,10.7045,11.709658,124.681625,100.0,0.0,58.039,0.0,104.5,105.0,73.609074,0.0,81.29,80.65
2025-02-10 01:00:00,3436.0,2990.0,720.0,8.1295,6.658345,50.334965,45.5,0.0,8.5795,6.7110095,53.209747,44.5,0.0,10.6295,11.111397,125.13583,100.0,0.0,58.039,0.0,104.5,105.0,73.609074,0.0,81.29,80.65
2025-02-10 02:00:00,3436.0,2990.0,720.0,8.5295,8.394945,34.307068,39.0,0.0,8.1295,6.658345,50.334965,45.5,0.0,11.2045,9.626988,130.29689,100.0,0.0,58.039,0.0,104.5,105.0,73.609074,0.0,81.29,80.65
2025-02-10 03:00:00,3673.0,3368.0,720.0,8.0045,8.769991,26.55707,21.5,0.0,8.5295,8.394945,34.307068,39.0,0.0,11.0795,8.094029,124.415855,100.0,0.0,58.039,0.0,104.5,105.0,73.609074,0.0,81.29,80.65
2025-02-10 04:00:00,3673.0,3368.0,720.0,7.1045003,8.5329485,26.440739,24.5,0.0,8.0045,8.769991,26.55707,21.5,0.0,10.8045,7.500393,121.40463,100.0,0.0,58.039,0.0,104.5,105.0,73.609074,0.0,81.29,80.65
2025-02-10 05:00:00,3682.0,2675.0,720.0,6.5795,8.340095,20.601282,42.0,0.0,7.1045003,8.5329485,26.440739,24.5,0.0,10.4795,4.680983,100.061676,96.5,0.0,58.039,0.0,104.5,105.0,73.609074,0.0,81.29,80.65
2025-02-10 06:00:00,3682.0,2675.0,720.0,6.1295,8.304788,22.861261,62.5,0.0,6.5795,8.340095,20.601282,42.0,0.0,9.929501,4.7836857,79.858696,100.0,0.0,58.039,0.0,104.5,105.0,73.609074,0.0,81.29,80.65
2025-02-10 07:00:00,2828.0,2926.0,600.0,5.5544996,8.323734,30.973818,44.0,0.0,6.1295,8.304788,22.861261,62.5,0.0,9.5795,5.2264204,87.95723,99.5,0.0,58.039,0.0,104.5,105.0,73.609074,0.0,81.29,80.65
